Entry	Gene names	Organism	Gene ontology IDs
S4IUQ2	A673_00908	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0003677; GO:0003700; GO:0005622; GO:0006351
S4IYB0	secD A673_00905	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0005622; GO:0005886; GO:0006605; GO:0015450; GO:0016021; GO:0043952; GO:0065002
M7RS28	secF A670_00200	Salmonella enterica subsp. enterica serovar Dublin str. UC16	GO:0005622; GO:0005886; GO:0006605; GO:0015450; GO:0016021; GO:0043952; GO:0065002
A0A0I0YLC3	nudC AJR32_008080 ERS009857_01562 SAMEA1569686_00012 SAMEA1569749_01800 SAMEA1569801_02282 SAMEA1569816_01866 SAMEA1569862_02089 SAMEA2054468_02087 SAMEA2054568_02043 SAMEA2054572_02289 SAMEA2054639_02099 SAMEA3356022_01639 SAMEA954713_02173 SAMN05216485_103521	Shigella sonnei	GO:0000210; GO:0000287; GO:0008270; GO:0030145
S4KQD4	A680_01873	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0000155; GO:0005524; GO:0005622; GO:0016021
A0A157WHK9	ribH SAMEA2273162_06062	Enterobacter cloacae	GO:0000906; GO:0009231; GO:0009349; GO:0016740
A0A1D5BYS2	HMPREF1224_06529	Pseudomonas sp. P179	GO:0005975; GO:0016853; GO:0030246
A0A157WHQ2	ribE SAMEA2273162_06060	Enterobacter cloacae	GO:0004746; GO:0016491
A0A157WHM1	ribBA ribB SAMEA2273162_06061	Enterobacter cloacae	GO:0000287; GO:0008686; GO:0009231; GO:0030145
A0A157WHX0	nrdR_2 nrdR SAMEA2273162_06057	Enterobacter cloacae	GO:0003677; GO:0005524; GO:0006351; GO:0008270; GO:0045892
A0A1G5GVY2	ribD BQ1898_01347	Acinetobacter baumannii	GO:0008270; GO:0008703; GO:0008835; GO:0009231; GO:0050661
S4IMN6	A673_00028	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	
S4KG01	A679_00453	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	
S4KQD7	A680_01878	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0005525; GO:0005886; GO:0015093; GO:0016021; GO:0055072
A0A1R2A1D9	feoC Y083_12470	Salmonella enterica subsp. enterica serovar Infantis str. CVM N32760	
I2SRV3	EC12264_4832	Escherichia coli 1.2264	GO:0000155; GO:0005524; GO:0005622; GO:0016021
G5RLT3	LTSEUGA_4903	Salmonella enterica subsp. enterica serovar Uganda str. R8-3404	GO:0046914
S5N1K4	A464_3580	Salmonella bongori N268-08	GO:0000160; GO:0003677; GO:0005622; GO:0006351; GO:0006355
C0Q0H8	greB SPC_3572	Salmonella paratyphi C (strain RKS4594)	GO:0003677; GO:0003746; GO:0006351; GO:0032784; GO:0070063
A0A1F0I1W6	HMPREF3014_07020	Pseudomonas sp. HMSC065H01	GO:0016021
A0A157TYS7	moaE_1 SAMEA2273162_00745	Enterobacter cloacae	GO:0006777; GO:0030366
A0A157TX21	phoH_1 SAMEA2273162_00739	Enterobacter cloacae	GO:0005524
A0A1R1UJX6	MP31_23550	Escherichia coli N36254PS	
A0A0E1AWI3	U769_19295	Pseudomonas aeruginosa MTB-1	GO:0016021; GO:0016787
A0A077LCH3	ileS PSCI_1020	Pseudomonas sp. StFLB209	GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005737; GO:0006428; GO:0008270
V6AAQ1	yhbU PAMH27_1051	Pseudomonas aeruginosa MH27	GO:0008233
A0A073G626	adiA AC88_4836	Escherichia coli 3-267-03_S4_C1	GO:0005737; GO:0006520; GO:0008792
A0A0P1D7P3	PADK1_01056	Pseudomonas aeruginosa DK1	GO:0008233
A0A0P1DBP8	azoR1_1 azoR PADK1_03062	Pseudomonas aeruginosa DK1	GO:0008752; GO:0009055; GO:0010181; GO:0016652; GO:0016661
A0A1D5BXR6	HMPREF1224_07350	Pseudomonas sp. P179	GO:0006777
A0A1D5BT56	HMPREF1224_07349	Pseudomonas sp. P179	GO:0032324
I2WIF7	EC90111_1056	Escherichia coli 9.0111	GO:0007155; GO:0009289
A0A1S1CAE0	HMPREF2687_11815	Pseudomonas sp. HMSC059F05	
Q9I743	PA0089	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	
Q9I742	clpV1 PA0090	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0005524; GO:0005737; GO:0019538
A0A1G5GTQ4	BQ1898_01311	Acinetobacter baumannii	
A0A1S1C7T3	HMPREF2687_11795	Pseudomonas sp. HMSC059F05	
A0A140N5L2	ECBD_1537	Escherichia coli (strain B / BL21-DE3)	GO:0008270
U9YTL9	HMPREF1592_02673	Escherichia coli 907357	
A0A073GCQ2	AC88_2541	Escherichia coli 3-267-03_S4_C1	
F4TI86	ECJG_01852	Escherichia coli M718	GO:0005524; GO:0016887
A0A073GAM1	AC88_2539	Escherichia coli 3-267-03_S4_C1	
D6HYM6	ECCG_00615	Escherichia coli B088	
I2SY08	metG EC12264_2909	Escherichia coli 1.2264	GO:0000049; GO:0004825; GO:0005524; GO:0005737; GO:0006431; GO:0046872
A0A0E1T474	Ec53638_3904	Escherichia coli 53638	GO:0005524; GO:0016887; GO:0046872; GO:0051536
A0A0E0Y0G6	O3K_08885	Escherichia coli O104:H4 (strain 2011C-3493)	
I6DBG8	SB96558_2617	Shigella boydii 965-58	GO:0007155; GO:0009289
A0A0P1DFV7	PADK1_04449	Pseudomonas aeruginosa DK1	
A0A0H2Z925	PA14_39110	Pseudomonas aeruginosa (strain UCBPP-PA14)	
A0A0H3QV36	HMPREF1223_10212	Pseudomonas aeruginosa str. Stone 130	GO:0003824
A0A1D5C1B5	HMPREF1224_05520	Pseudomonas sp. P179	GO:0005886; GO:0006810; GO:0016021
A0A1S1C2V9	HMPREF2687_23205	Pseudomonas sp. HMSC059F05	GO:0016787
A0A1D5BX35	HMPREF1224_05519	Pseudomonas sp. P179	GO:0005886; GO:0006865; GO:0016021
A0A1G5LXG7	BQ1898_06042	Acinetobacter baumannii	
A0A1D5BSG6	HMPREF1224_09482	Pseudomonas sp. P179	GO:0000155; GO:0005524; GO:0005622; GO:0016021
A0A1G5LZC8	hpcD_2 BQ1898_06268	Acinetobacter baumannii	GO:0008704; GO:0019439
A0A1E9CYA4	HMPREF2790_06930	Pseudomonas sp. HMSC066B11	GO:0016491
A0A1E9CY32	HMPREF2790_06925	Pseudomonas sp. HMSC066B11	GO:0009058; GO:0016788; GO:0031177
A0A1D5BR08	HMPREF1224_09689	Pseudomonas sp. P179	
A0A1J0IUN1			
A0A1S1BYL0	HMPREF2687_28615	Pseudomonas sp. HMSC059F05	
A0A0H2WXY6	narJ SACOL2393	Staphylococcus aureus (strain COL)	GO:0051082; GO:0051131
A0A157WMP8	fadK_2 SAMEA2273162_07279	Enterobacter cloacae	GO:0008152; GO:0016874
Q67FX6	deoP fucP_2 ACU81_19220 BK334_20450 ERS085383_03081 ERS085404_04095 FORC31_4190	Escherichia coli	GO:0015150; GO:0016021
A0A1L4G1T6			
A0A1E8X7F4	HMPREF2819_01935	Staphylococcus sp. HMSC055H04	GO:0016021
A0A133PY30	HMPREF3211_01692	Staphylococcus aureus	GO:0016021; GO:0030420
A6VCK2	nusA PSPA7_5463	Pseudomonas aeruginosa (strain PA7)	GO:0000166; GO:0003700; GO:0003723; GO:0005737; GO:0006353; GO:0031564
A0A0H3K6B5	lpl8nm NWMN_0411	Staphylococcus aureus (strain Newman)	GO:0005886
A0A0D6H8C7	AYM22_12105 AYM23_12105 AYM24_12105 AYM25_11785 AYM26_12115 AYM27_12120 AYM28_12120 AYM29_12120 AYM30_12125 AYM31_12120 AYM32_12120 AYM33_12095 AYM34_12110 AYM35_12085 AYM36_12085 AYM37_12120 BVV32_09605 BZP34_13830 ERS072738_01498 ERS074020_02738 HMPREF3211_02131	Staphylococcus aureus	GO:0003977; GO:0008152
T1Y7L5	SAKOR_00937	Staphylococcus aureus subsp. aureus CN1	
A0A0H3JUB9	MW0103	Staphylococcus aureus (strain MW2)	GO:0016021
Q2G1H9	SAOUHSC_00144	Staphylococcus aureus (strain NCTC 8325)	GO:0003824; GO:0008152
Q2FVF4	SAOUHSC_02760	Staphylococcus aureus (strain NCTC 8325)	GO:0004355; GO:0005737; GO:0006537; GO:0015930; GO:0016021; GO:0019676
A0A0E1AL28	SAZ172_2447	Staphylococcus aureus subsp. aureus Z172	GO:0003677; GO:0003905; GO:0006284
A0A133PYM8	HMPREF3211_01534	Staphylococcus aureus	GO:0045151; GO:0047605
M7S2E1	A670_02473	Salmonella enterica subsp. enterica serovar Dublin str. UC16	
T2QJW0	A680_04592	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0003824; GO:0005975
T2QI89	A680_04593	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0016740
T2QI69	tdh A680_04594	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0005737; GO:0008270; GO:0008743; GO:0019518
A0A0F5BAV8	secB TM63_10995	Salmonella enterica subsp. salamae	GO:0005737; GO:0006457; GO:0015031; GO:0051082; GO:0051262
T2QI85	A680_04588	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0005623; GO:0009055; GO:0015035; GO:0045454
S4HT46	A673_04685	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0016021
A0A0U1FMJ6	gpmI ERS157243_02795	Salmonella enterica subsp. enterica serovar Typhimurium str. DT104	GO:0005737; GO:0006007; GO:0006096; GO:0030145; GO:0046537
A0A1P8HYR4	SEERU717_00705	Salmonella enterica subsp. enterica serovar Rubislaw str. ATCC 10717	GO:0016740
A0A0F5BC02	gpsA TM63_11000	Salmonella enterica subsp. salamae	GO:0004367; GO:0005975; GO:0006650; GO:0008654; GO:0009331; GO:0036439; GO:0046167; GO:0046168; GO:0047952; GO:0051287
V8KGC0	V415_07285	Escherichia coli LAU-EC10	GO:0005524; GO:0008080; GO:0046872; GO:0048037
A0A1Q5YFJ1			
D6I2F8	nikR ECCG_03876	Escherichia coli B088	GO:0003677; GO:0003700; GO:0006351; GO:0010045; GO:0016151
A0A0F6MFP6	SF5M90T_2578	Shigella flexneri 5a str. M90T	
A0A073G6K0	AC88_4064	Escherichia coli 3-267-03_S4_C1	GO:0000287; GO:0008897
A0A1R1U4S7	Q676_06145	Escherichia coli N40607	
X7P350	L408_04184	Escherichia coli BWH 40	GO:0005886; GO:0016021; GO:0055085
I2WEU7	tqsA EC90111_2135	Escherichia coli 9.0111	GO:0016021
A0A029K8Y1	nikD AC56_3874	Escherichia coli 1-182-04_S3_C3	GO:0005524; GO:0005886; GO:0015413; GO:0016151
A0A027ZSD2	nikE BX06_24390	Escherichia coli O69:H11 str. 08-4661	GO:0005524; GO:0005886; GO:0015413; GO:0016151
D6I2F4	ECCG_03872	Escherichia coli B088	GO:0005886; GO:0015099; GO:0016021
A0A140N6H4	ECBD_0263	Escherichia coli (strain B / BL21-DE3)	GO:0005886; GO:0015099; GO:0016021
A0A077K294	AO964_30190	Pseudomonas aeruginosa	GO:0003700; GO:0006351; GO:0043565
A0A0E1AUG9	U769_16410	Pseudomonas aeruginosa MTB-1	GO:0016021; GO:0016301
Q9HWA2	PA4298	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	
A0A1Q5YRM6			
A0A1E9BX35	HMPREF2790_01765	Pseudomonas sp. HMSC066B11	
A0A1S1CA54	HMPREF2687_11885	Pseudomonas sp. HMSC059F05	
A0A0H2ZBM7	optS PA14_32740	Pseudomonas aeruginosa (strain UCBPP-PA14)	GO:0004872; GO:0005506; GO:0009279; GO:0015891
A0A0P1DBZ9	PADK1_03176	Pseudomonas aeruginosa DK1	GO:0016021; GO:0055085
A0A0H2Z8S6	PA14_40610	Pseudomonas aeruginosa (strain UCBPP-PA14)	
A0A1D5BR16	HMPREF1224_10952	Pseudomonas sp. P179	GO:0009055; GO:0020037
C0PZ42	yhbU SPC_3345	Salmonella paratyphi C (strain RKS4594)	GO:0008233
I2SNJ1	eamB EC12264_3982	Escherichia coli 1.2264	GO:0005886; GO:0006865; GO:0016021
A0A0H2XFP6	SAUSA300_2400	Staphylococcus aureus (strain USA300)	GO:0004177; GO:0046872
A0A1R2DQP8	rpsD BOH77_0046	Staphylococcus aureus M1057	GO:0005840
T1Y6C0	nanA SAKOR_00309	Staphylococcus aureus subsp. aureus CN1	GO:0005737; GO:0005975; GO:0008747; GO:0019262
A0A0H3JUA8	sbnD	Staphylococcus aureus (strain MW2)	GO:0016021; GO:0022857
A6U3W0	rplF SaurJH1_2303	Staphylococcus aureus (strain JH1)	GO:0003735; GO:0005840; GO:0006412; GO:0019843
A0A1E8X3J7	folE2 HMPREF2819_11555	Staphylococcus sp. HMSC055H04	GO:0003934; GO:0035998
A0A0H3KAZ6	NWMN_2603	Staphylococcus aureus (strain Newman)	GO:0003676; GO:0015074
A0A0H3K7F8	NWMN_0660	Staphylococcus aureus (strain Newman)	GO:0018298
A0A133Q2X9	hisZ HMPREF3211_00979	Staphylococcus aureus	GO:0000105; GO:0005737; GO:0016757
A0A1B3Y733	A7U48_1886	Staphylococcus aureus subsp. aureus	GO:0016021
A0A0E1AVS6	U769_10455	Pseudomonas aeruginosa MTB-1	GO:0000160; GO:0003677; GO:0005622; GO:0006351; GO:0006355
A0A0H3R306	HMPREF1223_07979	Pseudomonas aeruginosa str. Stone 130	GO:0009279; GO:0016021
A0A1E9CKZ0	HMPREF2790_12535	Pseudomonas sp. HMSC066B11	
A0A1D5C0G1	HMPREF1224_06235	Pseudomonas sp. P179	
A0A1L4GF73			
A0A1S1C5I8	HMPREF2687_02760	Pseudomonas sp. HMSC059F05	GO:0008168
A0A0H2ZCY3	cobH PA14_26500	Pseudomonas aeruginosa (strain UCBPP-PA14)	GO:0009236; GO:0016993
Q9HZU1	PA2906	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0009337; GO:0016002; GO:0019419; GO:0020037; GO:0046872; GO:0050311; GO:0051539
A0A1Q5YVM3			
A0A1S1C5N9	cbiD HMPREF2687_02740	Pseudomonas sp. HMSC059F05	GO:0008168
A0A0H3QSV9	HMPREF1223_11442	Pseudomonas aeruginosa str. Stone 130	
A0A1J0ASW6			
W1MIZ4	M770_16460	Pseudomonas aeruginosa VRFPA03	GO:0016805
A0A0H3BW56	SNSL254_A1557	Salmonella newport (strain SL254)	
T2PRL3	pdxH A675_03735	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K1726	GO:0004733; GO:0008615; GO:0010181
T2QIW0	tyrS A680_04363	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0003723; GO:0004831; GO:0005524; GO:0005737; GO:0006437
T2QIT4	pdxY A680_04364	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0000287; GO:0005524; GO:0008478; GO:0009443
A0A1S1B870	A7T43_01330	Salmonella anatum	
G5LP83	LTSEALA_2520	Salmonella enterica subsp. enterica serovar Alachua str. R6-377	GO:0016021
A0A1S1AW08	A7T25_03225	Salmonella enterica subsp. enterica serovar Bareilly	
S4I553	anmK A673_03213	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0005524; GO:0005975; GO:0006040; GO:0009254; GO:0016301; GO:0016773; GO:0097175
T2QID7	A680_04365	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0016740
A0A1S1B357	dtpA A7T43_01380	Salmonella anatum	
V8FB80	Q458_23820	Escherichia coli ATCC BAA-2209	GO:0007155; GO:0009289
E1J607	pepQ HMPREF9347_02342	Escherichia coli MS 124-1	GO:0008235; GO:0016795; GO:0046872; GO:0102009
D7Y2F1	HMPREF9540_01736	Escherichia coli MS 115-1	
E1JCL7	HMPREF9347_04712	Escherichia coli MS 124-1	
A0A157Z0A8	zraR_3 SAMEA2273162_06124	Enterobacter cloacae	GO:0000160; GO:0005524; GO:0005622; GO:0006351; GO:0006355; GO:0008134; GO:0043565
W1V3K4	Q610_ECBC00103G0002	Escherichia coli DORA_B_14	
I2T0W0	EC12264_2249	Escherichia coli 1.2264	GO:0019867
A0A0H3MH20	ymgD ECIAI39_1903	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	
A0A1L8ZWE2			
V8FC47	Q458_21425	Escherichia coli ATCC BAA-2209	GO:0016021
A0A1N7VJX8			
D8ANZ9	HMPREF9541_02514	Escherichia coli MS 116-1	
F4NHD5	SSJG_01396	Escherichia coli D9	
A0A0H3JVS4	MW1053	Staphylococcus aureus (strain MW2)	GO:0016021
Q2G103	SAOUHSC_00358	Staphylococcus aureus (strain NCTC 8325)	GO:0016021
T1Y7Z9	SAKOR_00479	Staphylococcus aureus subsp. aureus CN1	GO:0005524; GO:0016114; GO:0050515
T1Y7I8	SAKOR_00907	Staphylococcus aureus subsp. aureus CN1	GO:0043190; GO:0055085
A0A1E8XBV7	HMPREF2819_09170	Staphylococcus sp. HMSC055H04	GO:0000160; GO:0003677; GO:0005622; GO:0006351; GO:0006355
A0A0H2WZ62	SACOL1113	Staphylococcus aureus (strain COL)	GO:0016021
A0A0D1JPR4	QU38_13935	Staphylococcus aureus subsp. aureus	
A0A133Q2X2	HMPREF3211_00993	Staphylococcus aureus	
A0A1R2TV67	BCA44_09595 BCA45_09630 BCA46_06345 BCA47_08875 BCA48_06610 BCA49_09620 BCA50_09930 BCA51_09625 BCA52_09595 BCA53_08815 BCA54_09640 BCA55_09955 BCA56_09630 BCA57_09960 BCA58_08510 BCA59_08435 BCA60_08820 BCA61_08820 BCA62_09640 BCA63_08815 BCA64_09620 BCA65_08500 BCA66_05900 BCA67_09595 BCA68_10200 BCA69_09590 BCA70_06010 BCA72_11945 BCA73_05125 BCA74_02175 BCA75_05910 BCA76_06010 BCA77_08510 BCA78_09250 BCA79_04185 BCA80_08760 BCA81_08025 BCA82_06010 BCA84_09595 BCA85_09640 BCA86_08475 BCA87_08395 BCA88_09640 BCA89_09630 BCA90_08810 BCA91_05910 BCA92_09635 BCA93_09630 BCA94_09635 BCA95_09630 BCA96_09590 BCA97_09630 BCA99_11580 BCB00_09600 BCB01_09610 BCB02_09635 BCB03_09600 BCB04_09635 BCB05_10180 BCB06_09925 BCB07_01615 BCB08_09635 BCB09_09630 BCB10_09645	Salmonella enteritidis	
A0A1D5BRA1	HMPREF1224_09740	Pseudomonas sp. P179	GO:0016021
Q2FXV8	recD2 SAOUHSC_01723	Staphylococcus aureus (strain NCTC 8325)	GO:0003677; GO:0005524; GO:0043141
A0A0H3JM83	menA SA0894	Staphylococcus aureus (strain N315)	GO:0005887; GO:0009234; GO:0046428
D6I1R7	ECCG_03943	Escherichia coli B088	GO:0007155; GO:0009289
A0A1G5IGR4	BQ1898_01993	Acinetobacter baumannii	GO:0004842; GO:0006996; GO:0016021; GO:0016874
A0A1E9CWI1	HMPREF2790_07035	Pseudomonas sp. HMSC066B11	GO:0005524; GO:0005886; GO:0006810; GO:0016887
S4IMR5	A673_01932	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0016021
G9WDZ9	LTSEBAI_5789	Salmonella enterica subsp. enterica serovar Baildon str. R6-199	GO:0016021
A0A0H3BTP6	SNSL254_A4734	Salmonella newport (strain SL254)	
S4IPQ5	A672_01360	Salmonella enterica subsp. enterica serovar Enteritidis str. 08-1080	GO:0016021
B5R9D2	yjfM SG4216	Salmonella gallinarum (strain 287/91 / NCTC 13346)	
S4INE9	A673_01729	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	
S4I753	A673_01730	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0003995; GO:0050660
G5RP71	LTSEUGA_5867	Salmonella enterica subsp. enterica serovar Uganda str. R8-3404	
M7S5P5	A670_01213	Salmonella enterica subsp. enterica serovar Dublin str. UC16	
A0A1G5LAF3	lrp_4 BQ1898_04191	Acinetobacter baumannii	GO:0003700; GO:0005622; GO:0006351; GO:0043565
A0A1S1BUS1	HMPREF2687_09600	Pseudomonas sp. HMSC059F05	
A0A1E9CGL5	fieF HMPREF2790_15055	Pseudomonas sp. HMSC066B11	GO:0008324; GO:0016021
A0A1G5LBN2	BQ1898_04192	Acinetobacter baumannii	
A0A0C6F3P9	AO964_03670 AOY09_05412	Pseudomonas aeruginosa	GO:0016787
A0A0P1D7G0	PADK1_00991	Pseudomonas aeruginosa DK1	
D8EH91	HMPREF9345_00244	Escherichia coli MS 107-1	GO:0030288; GO:0043711; GO:0061077; GO:0071555
A0A0G2NUA3	SG9_4300	Salmonella enterica subsp. enterica serovar Gallinarum str. SG9	
S4KUW6	hisF A680_01428	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0000105; GO:0000107; GO:0005737; GO:0016829
S4KKQ7	hisI hisIE A679_01229	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	GO:0000105; GO:0004635; GO:0004636; GO:0005524; GO:0005737
A0A073G837	AC88_4075	Escherichia coli 3-267-03_S4_C1	
G5SDQ4	hisA LTSEWAN_3451	Salmonella enterica subsp. enterica serovar Wandsworth str. A4-580	GO:0000105; GO:0003949; GO:0005737
A0A0H3BVZ9	gnd SNSL254_A2260	Salmonella newport (strain SL254)	GO:0004616; GO:0006098; GO:0019521
S4IKQ0	A673_00439	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0000271; GO:0005886; GO:0016021; GO:0016740
S4IYE6	A673_00436	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0009103; GO:0016021
M7RLJ0	A670_02110	Salmonella enterica subsp. enterica serovar Dublin str. UC16	GO:0000271; GO:0003979; GO:0051287
A0A1S1CAB0	HMPREF2687_11640	Pseudomonas sp. HMSC059F05	
G5SDQ1	hisC LTSEWAN_3448	Salmonella enterica subsp. enterica serovar Wandsworth str. A4-580	GO:0000105; GO:0004400; GO:0030170; GO:0080130
S4L019	hisB A680_01425	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0000105; GO:0004401; GO:0004424; GO:0005737; GO:0046872
Q9HZR2	PA2935	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	
T2QFI1	A677_00474	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0267	GO:0005737; GO:0006364; GO:0008168
F8XFF0	HMPREF9349_03546	Escherichia coli MS 79-10	GO:0030288; GO:0043711; GO:0061077; GO:0071555
B2TUE0	SbBS512_E2380	Shigella boydii serotype 18 (strain CDC 3083-94 / BS512)	GO:0007155; GO:0009289
A0A027ZJN8	BX06_00330	Escherichia coli O69:H11 str. 08-4661	GO:0007155; GO:0009289
C8ULG3	ycbS ECO111_1008	Escherichia coli O111:H- (strain 11128 / EHEC)	GO:0005215; GO:0009279; GO:0016021
A0A0F6MCH0	SF5M90T_939	Shigella flexneri 5a str. M90T	GO:0007155; GO:0009289
P75859	ycbU b0942 JW0925	Escherichia coli (strain K12)	GO:0009289; GO:0043709
A0A0H3X3Q7	pyrD PCN061_0978	Escherichia coli PCN061	GO:0004152; GO:0005737; GO:0005886; GO:0006207; GO:0044205
A0A026UI30	BW70_23645	Escherichia coli O174:H8 str. 04-3038	GO:0030288; GO:0043711; GO:0061077; GO:0071555
I2WDC0	EC90111_4402	Escherichia coli 9.0111	GO:0003824; GO:0009055; GO:0030151; GO:0030170; GO:0051537
A0A1R1UFN1	zapC EP55_02180	Escherichia coli N37139PS	GO:0051301
A0A069PZP8	yscU PAMH19_5032	Pseudomonas aeruginosa	GO:0009306; GO:0016021
A0A070FI90	BU64_27235	Escherichia coli O128:H2 str. 2011C-3317	GO:0016491
A0A0A8RHW7	PAMH19_3886	Pseudomonas aeruginosa	
A0A1N7VG22			
A0A1S1C7R3	HMPREF2687_11685	Pseudomonas sp. HMSC059F05	
A0A0P1DG69	PADK1_04370	Pseudomonas aeruginosa DK1	GO:0004392; GO:0006788
Q2FUZ9	SAOUHSC_02945	Staphylococcus aureus (strain NCTC 8325)	GO:0004325; GO:0019354; GO:0043115
S4K6E7	A679_03943	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	
A0A0P1D593	PADK1_00066	Pseudomonas aeruginosa DK1	
A0A1C7B5D2	Q058_06831	Pseudomonas aeruginosa BL04	
P37624	rbbA yhiG yhiH b3486 JW5676	Escherichia coli (strain K12)	GO:0005524; GO:0005886; GO:0006810; GO:0016020; GO:0016021; GO:0016887; GO:0022627; GO:0042623; GO:0043024; GO:0045727; GO:0060187
A0A0H2XIA7	SAUSA300_1803	Staphylococcus aureus (strain USA300)	
A0A073G9B9	AC88_3422	Escherichia coli 3-267-03_S4_C1	GO:0016491; GO:0051536
I2SM96	ssnA EC12264_4290	Escherichia coli 1.2264	GO:0016810
T9FNN8	G952_03009	Escherichia coli UMEA 3240-1	GO:0005524; GO:0009058
D6I0J7	ECCG_02230	Escherichia coli B088	
E9YF97	ERHG_02318	Escherichia coli TA007	GO:0006525; GO:0008804
A0A026UWB1	BW70_13140	Escherichia coli O174:H8 str. 04-3038	
D8EHX0	HMPREF9345_00701	Escherichia coli MS 107-1	GO:0008237; GO:0046872
E1HHF3	hydA HMPREF9543_00463	Escherichia coli MS 146-1	GO:0004157; GO:0005737; GO:0006208
A0A1E9BYW0	HMPREF2790_28450	Pseudomonas sp. HMSC066B11	GO:0003677; GO:0003700; GO:0006352; GO:0016987
A0A073GA35	AC88_3424	Escherichia coli 3-267-03_S4_C1	GO:0016614; GO:0050660
E6BGC1	HMPREF9350_01388	Escherichia coli MS 85-1	GO:0016491; GO:0046872
S4K7N7	A679_01960	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	GO:0003677; GO:0006284; GO:0019104; GO:0051539
A0A0H2XF29	SAUSA300_1099	Staphylococcus aureus (strain USA300)	
G5RKE3	LTSEUGA_4356	Salmonella enterica subsp. enterica serovar Uganda str. R8-3404	
S4JZX0	A679_01957	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	
S4ID43	A673_02118	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0004067; GO:0006528
S4IGR7	A673_02117	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	
S4M7Z3	A680_00751	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0004109; GO:0005737; GO:0006779; GO:0051536
A0A073GU62	AC88_1059	Escherichia coli 3-267-03_S4_C1	
A0A1M3VBW5			
A0A0F5BGK2	TM63_00595	Salmonella enterica subsp. salamae	GO:0016021
A0A073A024	AOY09_01391 PAERUG_E15_London_28_01_14_05032 PAERUG_P32_London_17_VIM_2_10_11_05929 PAMH19_3894	Pseudomonas aeruginosa	GO:0008565; GO:0015627; GO:0015628; GO:0016021
V0Y9U6	HMPREF1611_04615	Escherichia coli 908573	GO:0006810; GO:0016021
Q93CC9	stl AYM22_04450 AYM23_04450 AYM24_04450 AYM25_04450 AYM26_04440 AYM27_04450 AYM28_04450 AYM29_04450 AYM30_04450 AYM31_04450 AYM32_04450 AYM33_04420 AYM34_04440 AYM35_04415 AYM36_04415 AYM37_04450	Staphylococcus aureus	GO:0043565
A0A157WSB5	SAMEA2273162_09551	Enterobacter cloacae	
